Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197
0.73006,0.68661,0.69807,0.66109,0.71719,0.62515,0.63906,0.71689,0.78929,0.79702,0.69144,0.79226,0.72999,0.77991,0.65856,0.71205,0.56741,0.72254,0.56577,0.72507,0.52478,0.7003,0.67984,0.70952,0.78601,0.62515,0.74851,0.69769,0.69554,0.78549,0.6782,0.72403,0.62202,0.9157,0.71213,0.70469,0.71882,0.73199,0.69286,0.75268,0.61257,0.58229,0.70588,0.65171,0.60685,0.68802,0.77768,0.6596,0.63624,0.78095,0.74591,0.6875,0.64375,0.65312,0.80238,0.63445,0.70952,0.79546,0.65283,0.80208,0.74948,0.70692,0.76257,0.85022,0.7032,0.86473,0.75796,0.69658,0.69978,0.63973,0.69762,0.72039,0.72664,0.75112,0.7064,0.65372,0.68296,0.74293,0.70751,0.72262,0.78095,0.4849,0.66741,0.68914,0.73594,0.59501,0.79063,0.69903,0.67403,0.74844,0.70491,0.76265,0.65313,0.82001,0.74167,0.74658,0.69859,0.69382,0.72664,0.72247,0.74754,0.71533,0.69226,0.82664,0.62314,0.68028,0.73348,0.78921,0.65766,0.73661,0.69762,0.77887,0.72522,0.72098,0.66161,0.7526,0.76421,0.78616,0.67671,0.69807,0.62835,0.73601,0.7599,0.65625,0.73341,0.61905,0.67783,0.79025,0.69762,0.60751,0.80588,0.68125,0.66443,0.79382,0.69874,0.81734,0.69085,0.6814,0.7064,0.7308,0.67418,0.57991,0.69963,0.71265,0.61741,0.73757,0.65469,0.71481,0.79122,0.60171,0.76518,0.72879,0.72046,0.62463,0.6439,0.55536,0.6683,0.71198,0.63765,0.74122,0.64033,0.71466,0.81987,0.7689,0.67188,0.65528,0.57522,0.70164,0.66882,0.73304,0.70126,0.6529,0.72656,0.70521,0.77582,0.72775,0.72716,0.73088,0.69442,0.65,0.78594,0.55387,0.70796,0.73876,0.71682,0.68103,0.66116,0.69226,0.64539,0.75595,0.69241,0.72106,0.64516,0.69077,0.67708,0.66667,NaN
0.79249,0.61153,0.72612,0.68289,0.64226,0.70632,0.75476,0.79182,0.76421,0.73445,0.71637,0.77344,0.64241,0.74546,0.62098,0.62448,0.66109,0.63497,0.63132,0.70938,0.61845,0.65647,0.63914,0.76257,0.75781,0.58757,0.68906,0.73512,0.67671,0.71042,0.8,0.67083,0.68132,0.80312,0.65268,0.63601,0.75,0.70067,0.68341,0.75885,0.65938,0.53237,0.7683,0.68601,0.56615,0.6756,0.67448,0.6314,0.65804,0.72775,0.74896,0.66257,0.60945,0.69695,0.73043,0.7,0.7157,0.74851,0.83088,0.69278,0.65893,0.82247,0.72188,0.74077,0.75,0.66778,0.69539,0.74963,0.6122,0.63341,0.64129,0.69219,0.74219,0.64792,0.55632,0.6599,0.66726,0.75848,0.58557,0.71004,0.709,0.61607,0.70171,0.77031,0.67664,0.58557,0.7657,0.68333,0.61771,0.74539,0.70484,0.6907,0.59695,0.68557,0.80424,0.734,0.65789,0.69687,0.61719,0.6599,0.7006,0.78713,0.67656,0.71406,0.71369,0.60208,0.75841,0.75789,0.62321,0.67716,0.73192,0.70692,0.65327,0.70528,0.69591,0.60268,0.62664,0.72671,0.80476,0.67299,0.69077,0.80781,0.6006,0.74382,0.66146,0.5096,0.709,0.70268,0.68504,0.64182,0.6558,0.70632,0.73624,0.78438,0.65804,0.72351,0.70952,0.5907,0.68757,0.71198,0.70536,0.70171,0.7683,0.61257,0.59859,0.7125,0.71101,0.83661,0.73802,0.70164,0.7401,0.52872,0.67351,0.68705,0.6407,0.63966,0.69323,0.56205,0.62507,0.71927,0.62463,0.67396,0.70729,0.75007,0.68445,0.74896,0.67827,0.73906,0.72187,0.66109,0.74807,0.6122,0.66101,0.65841,0.66949,0.71518,0.60521,0.7308,0.75685,0.7907,0.66414,0.57254,0.73914,0.81994,0.77924,0.5747,0.74859,0.77344,0.57344,0.66213,0.66109,0.70536,0.75759,0.6782,0.59591,0.60737,NaN
0.67515,0.72247,0.57768,0.63445,0.63772,0.57351,0.60335,0.67448,0.7125,0.68601,0.70216,0.68452,0.6782,0.64062,0.5599,0.73869,0.5875,0.77716,0.68914,0.61734,0.56987,0.71726,0.6657,0.68601,0.6814,0.62664,0.76265,0.64278,0.65313,0.60588,0.54546,0.66317,0.53601,0.67671,0.62924,0.6471,0.54234,0.54896,0.74747,0.67932,0.58609,0.6247,0.57612,0.59382,0.63973,0.57418,0.76682,0.56719,0.6157,0.60729,0.70692,0.60491,0.54554,0.72054,0.64122,0.64234,0.74851,0.68132,0.58542,0.63199,0.73251,0.63653,0.65171,0.70156,0.60484,0.67872,0.66257,0.70729,0.65112,0.65372,0.65208,0.66577,0.67827,0.73713,0.73289,0.68348,0.7532,0.60365,0.71823,0.63333,0.68854,0.49249,0.68125,0.6939,0.66897,0.59323,0.56429,0.60692,0.60379,0.6471,0.63438,0.80476,0.68304,0.69635,0.6872,0.65104,0.70007,0.72984,0.69077,0.73973,0.69591,0.64479,0.66265,0.77202,0.6651,0.75067,0.64435,0.70007,0.659,0.7131,0.67083,0.64271,0.67031,0.69747,0.6381,0.69814,0.7157,0.725,0.69695,0.69955,0.61406,0.62827,0.63981,0.66741,0.65379,0.65476,0.65417,0.80737,0.66458,0.66198,0.72299,0.61116,0.5689,0.62046,0.63445,0.65007,0.63281,0.58914,0.70789,0.58557,0.6349,0.5875,0.64174,0.72664,0.6625,0.64859,0.63147,0.6474,0.69598,0.59695,0.73244,0.60841,0.61257,0.62299,0.81726,0.54747,0.64182,0.69189,0.73601,0.66161,0.61354,0.57879,0.61213,0.63914,0.66741,0.67567,0.54531,0.66265,0.67671,0.72812,0.67135,0.75737,0.65647,0.65699,0.63341,0.69487,0.72254,0.59174,0.62091,0.64866,0.60647,0.67708,0.65632,0.68073,0.52143,0.66987,0.60625,0.6064,0.59702,0.69792,0.71562,0.6974,0.64025,0.70476,0.69762,0.53095,NaN
0.61124,0.70841,0.64799,0.63601,0.67664,0.60007,0.64539,0.73244,0.73296,0.74382,0.70074,0.77656,0.70491,0.76109,0.63661,0.8151,0.55796,0.73185,0.62507,0.6875,0.59345,0.72522,0.64226,0.71882,0.68281,0.7282,0.85781,0.67887,0.62046,0.71979,0.67188,0.71771,0.6407,0.75625,0.71205,0.66101,0.67188,0.60379,0.74903,0.73073,0.6,0.60112,0.67768,0.66414,0.53802,0.61622,0.8526,0.60952,0.62991,0.68088,0.68958,0.6657,0.50632,0.73445,0.68668,0.57812,0.66882,0.79226,0.559,0.73341,0.6933,0.66935,0.78125,0.76265,0.70312,0.70216,0.70476,0.69025,0.68095,0.66466,0.64442,0.66406,0.69219,0.76667,0.74382,0.66302,0.65789,0.70848,0.61994,0.72879,0.71213,0.47545,0.75171,0.72969,0.69851,0.58869,0.6782,0.70521,0.62396,0.70789,0.72359,0.85007,0.60007,0.81057,0.71362,0.71213,0.72351,0.71562,0.72656,0.74427,0.61622,0.75588,0.73594,0.79844,0.70432,0.65521,0.65216,0.73601,0.69196,0.69278,0.70067,0.72254,0.72827,0.79903,0.66153,0.81205,0.75789,0.76421,0.69226,0.65737,0.6064,0.72969,0.6756,0.6407,0.62708,0.62522,0.73713,0.79643,0.73504,0.61369,0.78393,0.66257,0.67686,0.675,0.62991,0.72039,0.67827,0.6282,0.78132,0.63385,0.73036,0.57984,0.69643,0.64382,0.64234,0.73438,0.69539,0.68973,0.67552,0.57976,0.74323,0.62872,0.68914,0.5933,0.8157,0.53341,0.6776,0.67143,0.70632,0.75052,0.61838,0.65833,0.73542,0.73445,0.6907,0.72396,0.52202,0.63281,0.66563,0.75796,0.64494,0.69345,0.69851,0.73966,0.70387,0.73393,0.68958,0.69955,0.69747,0.73445,0.76101,0.62567,0.75164,0.72619,0.60112,0.75595,0.67046,0.68906,0.54531,0.8465,0.70796,0.78973,0.72946,0.80007,0.77403,0.61049,NaN
0.64717,0.57039,0.66935,0.64591,0.70528,0.7131,0.59278,0.634,0.71473,0.65997,0.70022,0.69583,0.76481,0.71786,0.69859,0.52917,0.68244,0.66049,0.70476,0.6974,0.62418,0.63824,0.73966,0.60685,0.59271,0.61414,0.53333,0.66689,0.72723,0.68385,0.67865,0.73594,0.65164,0.65365,0.74487,0.75841,0.65677,0.62827,0.61205,0.75729,0.65365,0.6308,0.57299,0.70737,0.77187,0.65945,0.66979,0.71004,0.82106,0.67307,0.77656,0.63497,0.65685,0.55997,0.65283,0.71302,0.62872,0.70216,0.60744,0.65476,0.64174,0.6157,0.6599,0.59754,0.76615,0.70476,0.69591,0.77619,0.65126,0.59643,0.72202,0.61458,0.49583,0.61198,0.64851,0.66354,0.54382,0.66109,0.71734,0.69077,0.74807,0.65722,0.73036,0.58021,0.75841,0.62567,0.73497,0.64323,0.73906,0.58966,0.7564,0.6631,0.70685,0.67463,0.64435,0.64494,0.59591,0.59115,0.65833,0.64688,0.66674,0.70119,0.72083,0.56458,0.66004,0.74219,0.69226,0.75528,0.64978,0.75789,0.78765,0.75015,0.63504,0.58601,0.67976,0.59487,0.65528,0.63765,0.64591,0.5808,0.67254,0.71146,0.68757,0.70372,0.72656,0.51324,0.68869,0.65424,0.70015,0.70588,0.68862,0.69435,0.6628,0.5349,0.63356,0.66153,0.68817,0.67247,0.64122,0.67292,0.61734,0.80848,0.71674,0.64122,0.58036,0.65677,0.66778,0.65484,0.775,0.67924,0.63229,0.69382,0.66466,0.69799,0.62872,0.65476,0.56979,0.72924,0.69955,0.74062,0.57827,0.63281,0.7026,0.70685,0.62247,0.65469,0.61004,0.61771,0.6849,0.79598,0.51838,0.61481,0.71153,0.68601,0.6471,0.71674,0.77656,0.77612,0.71362,0.60997,0.62403,0.67827,0.73653,0.59338,0.63705,0.66272,0.66161,0.68958,0.68958,0.52932,0.83036,0.60796,0.6154,0.71935,0.53914,0.64018,NaN
0.72768,0.62619,0.49702,0.60379,0.63207,0.57723,0.61957,0.58445,0.72872,0.55223,0.64948,0.62574,0.5349,0.51935,0.60945,0.71116,0.70268,0.59546,0.55119,0.59293,0.6349,0.70521,0.51317,0.74598,0.64137,0.53557,0.68199,0.56094,0.6006,0.56897,0.64293,0.55126,0.54807,0.65856,0.55171,0.56019,0.54293,0.6183,0.73452,0.57366,0.54606,0.45655,0.63921,0.58504,0.45283,0.38728,0.69554,0.46778,0.60365,0.63914,0.60751,0.62738,0.41488,0.73676,0.76562,0.60231,0.63973,0.59129,0.63914,0.56696,0.62999,0.684,0.58668,0.64591,0.54293,0.69494,0.64442,0.51101,0.57969,0.75327,0.54955,0.67887,0.64137,0.5721,0.55432,0.61429,0.6465,0.58549,0.67403,0.57143,0.58289,0.66064,0.62247,0.67887,0.59769,0.58341,0.52426,0.58772,0.40439,0.65082,0.6683,0.66473,0.52738,0.6157,0.65863,0.58914,0.60379,0.69918,0.58512,0.70595,0.63296,0.59539,0.59762,0.66637,0.68966,0.52001,0.53869,0.62879,0.52507,0.47619,0.54643,0.55893,0.48028,0.59182,0.49807,0.57374,0.56942,0.85268,0.74129,0.59077,0.57716,0.62574,0.5904,0.67426,0.54501,0.67917,0.63914,0.67359,0.54851,0.57507,0.53921,0.51488,0.60893,0.66168,0.61927,0.62254,0.58341,0.57932,0.56786,0.55491,0.54487,0.47872,0.59859,0.65848,0.44435,0.54606,0.49144,0.61674,0.63408,0.58504,0.54866,0.63296,0.63192,0.49859,0.64286,0.50119,0.55179,0.45811,0.52619,0.70595,0.5506,0.57626,0.6096,0.59598,0.72113,0.69189,0.48341,0.61637,0.62106,0.60372,0.68445,0.64427,0.56332,0.59196,0.56198,0.66109,0.52626,0.52984,0.55171,0.66801,0.60707,0.68393,0.59442,0.71257,0.60015,0.68177,0.56935,0.61324,0.56637,0.57351,0.55372,0.59487,0.58757,0.58036,0.49821,0.5628,NaN
0.62999,0.61778,0.59174,0.67976,0.72664,0.52195,0.53601,0.54494,0.72046,0.65945,0.57887,0.70156,0.65491,0.59234,0.68348,0.62448,0.63296,0.6256,0.52507,0.69687,0.48408,0.50022,0.57976,0.59382,0.53594,0.5782,0.54531,0.60074,0.59234,0.65104,0.62813,0.62396,0.49382,0.6625,0.59018,0.63601,0.61562,0.71004,0.59591,0.63073,0.55625,0.62299,0.60893,0.61101,0.65052,0.61622,0.62448,0.49702,0.62054,0.66213,0.61146,0.63132,0.65007,0.40945,0.58356,0.54375,0.5157,0.57351,0.61838,0.60216,0.61205,0.58185,0.64687,0.5564,0.59062,0.60216,0.62039,0.60588,0.60595,0.62091,0.61942,0.44531,0.56406,0.58854,0.66257,0.63802,0.52976,0.58348,0.54807,0.70692,0.75588,0.65045,0.59234,0.61406,0.73289,0.68244,0.65945,0.60208,0.53958,0.61726,0.51734,0.60945,0.62507,0.70744,0.61987,0.58088,0.70476,0.55,0.55156,0.5974,0.54747,0.62463,0.57031,0.54531,0.56994,0.56771,0.57091,0.59851,0.58259,0.60216,0.56942,0.68192,0.56577,0.59903,0.50528,0.57768,0.63289,0.56109,0.61414,0.57924,0.62827,0.63594,0.5631,0.5657,0.61771,0.5346,0.63713,0.62455,0.56942,0.59494,0.64018,0.56257,0.64561,0.60312,0.62054,0.71101,0.58765,0.59695,0.53757,0.5276,0.56786,0.50796,0.69955,0.6032,0.49859,0.60625,0.49539,0.52098,0.68802,0.52976,0.5901,0.62872,0.76414,0.61205,0.48757,0.61466,0.66198,0.6558,0.63445,0.6224,0.45275,0.61146,0.64479,0.5782,0.70632,0.61458,0.52515,0.53281,0.6125,0.65171,0.54182,0.58095,0.56726,0.65841,0.60074,0.59643,0.64271,0.66205,0.5756,0.5907,0.71414,0.59442,0.59539,0.56057,0.69487,0.59658,0.59859,0.59844,0.74531,0.5215,0.65171,0.53661,0.56384,0.65007,0.56466,0.73549,NaN
0.72091,0.71942,0.66838,0.62723,0.62738,0.59442,0.65863,0.62143,0.63966,0.65067,0.76146,0.65856,0.70937,0.68028,0.77039,0.65439,0.73862,0.7439,0.66004,0.62991,0.61875,0.68177,0.73661,0.64129,0.72106,0.58192,0.58356,0.625,0.67195,0.63095,0.55387,0.73199,0.65379,0.76324,0.60744,0.58467,0.67262,0.63966,0.60171,0.72001,0.64554,0.62478,0.69807,0.57515,0.66168,0.58363,0.69814,0.63497,0.70938,0.66674,0.66012,0.66436,0.63207,0.61019,0.69323,0.67887,0.74129,0.70536,0.61674,0.73832,0.74196,0.72515,0.69137,0.71414,0.61012,0.78192,0.62411,0.65737,0.67292,0.77359,0.65841,0.6971,0.70231,0.6747,0.73504,0.69501,0.66786,0.6006,0.81935,0.64591,0.76362,0.67158,0.71257,0.71481,0.61801,0.74539,0.63519,0.66845,0.62887,0.57426,0.69903,0.71317,0.65082,0.74018,0.67061,0.77299,0.68973,0.73824,0.65231,0.7221,0.72515,0.69174,0.6596,0.75231,0.62351,0.74762,0.61629,0.62723,0.66205,0.71004,0.58653,0.70216,0.6881,0.66004,0.69442,0.61696,0.72098,0.70841,0.71786,0.64338,0.60372,0.68043,0.66488,0.68207,0.63199,0.63281,0.62299,0.72619,0.63549,0.70268,0.73557,0.66332,0.64591,0.57887,0.62396,0.72098,0.70164,0.81109,0.68504,0.64501,0.63185,0.58028,0.65432,0.74129,0.67507,0.67574,0.63988,0.67351,0.64397,0.62202,0.63251,0.69077,0.61786,0.63557,0.66421,0.63504,0.61064,0.67009,0.71213,0.73668,0.57716,0.65699,0.67158,0.63192,0.52999,0.64137,0.62351,0.75856,0.76012,0.71466,0.6308,0.7875,0.69613,0.64144,0.72708,0.67619,0.75074,0.56994,0.63869,0.67686,0.68988,0.70528,0.6064,0.5808,0.56525,0.68854,0.61466,0.61793,0.71585,0.61674,0.68966,0.61622,0.61205,0.59754,0.60394,0.62165,NaN
0.77195,0.63609,0.55379,0.59911,0.68051,0.63817,0.56176,0.6631,0.71466,0.67879,0.6875,0.65231,0.69479,0.68653,0.59539,0.60439,0.67091,0.66577,0.66109,0.64658,0.56979,0.65365,0.63036,0.71629,0.78356,0.50484,0.63981,0.75625,0.76987,0.66533,0.64137,0.64554,0.54546,0.74449,0.67307,0.68571,0.61324,0.57195,0.69859,0.60126,0.66533,0.51019,0.63557,0.58869,0.5596,0.5503,0.68876,0.60372,0.61667,0.73341,0.66116,0.65915,0.56332,0.66957,0.81302,0.60699,0.64442,0.63973,0.65737,0.63624,0.73884,0.61265,0.59449,0.79955,0.59137,0.73609,0.63661,0.63028,0.61354,0.52046,0.62507,0.60751,0.63356,0.7497,0.63609,0.73043,0.65536,0.61726,0.77039,0.56882,0.64799,0.60283,0.54174,0.68668,0.63988,0.62455,0.67269,0.72574,0.58616,0.68051,0.71882,0.68504,0.58832,0.6933,0.64978,0.71049,0.61786,0.67887,0.61481,0.59397,0.80015,0.58341,0.60439,0.71481,0.6808,0.66116,0.67671,0.72723,0.5506,0.67671,0.68445,0.65945,0.64122,0.67046,0.57984,0.68988,0.67098,0.79903,0.72098,0.68088,0.5256,0.62106,0.68467,0.71644,0.74554,0.62552,0.59591,0.65432,0.61778,0.57143,0.64807,0.56644,0.6282,0.68824,0.68958,0.68036,0.66205,0.69442,0.56629,0.74501,0.56101,0.56466,0.56682,0.68504,0.56362,0.57887,0.61488,0.65476,0.65335,0.64182,0.59189,0.78765,0.59598,0.64911,0.72463,0.59234,0.50231,0.65446,0.63192,0.65022,0.57195,0.64554,0.6997,0.65692,0.6654,0.67054,0.57143,0.65231,0.64449,0.62091,0.64747,0.61667,0.73988,0.60811,0.6375,0.72932,0.70179,0.61786,0.61786,0.62165,0.63676,0.62507,0.62307,0.73393,0.68088,0.65104,0.52403,0.65231,0.62314,0.65424,0.60841,0.66101,0.57872,0.56942,0.59561,0.55915,NaN
0.70283,0.80104,0.68437,0.5776,0.5715,0.51354,0.56838,0.72195,0.70893,0.68229,0.64963,0.6308,0.75379,0.68705,0.76362,0.66101,0.58601,0.82865,0.66042,0.64278,0.47879,0.62307,0.6526,0.63854,0.71518,0.67604,0.65268,0.70379,0.5756,0.65632,0.59487,0.73549,0.61667,0.76987,0.70469,0.54754,0.72612,0.64955,0.74896,0.73601,0.54903,0.6314,0.63594,0.58802,0.60268,0.68088,0.63601,0.56049,0.63192,0.66726,0.73549,0.63036,0.61057,0.60744,0.68452,0.52612,0.61667,0.69948,0.62664,0.70432,0.65171,0.73177,0.74174,0.71778,0.65112,0.72604,0.67135,0.71414,0.63609,0.77083,0.7683,0.60372,0.71518,0.72195,0.72917,0.65164,0.5651,0.58862,0.69487,0.79018,0.79226,0.60246,0.75372,0.72143,0.61525,0.65216,0.68869,0.64695,0.69799,0.72463,0.66205,0.78229,0.59182,0.74695,0.78348,0.68289,0.8526,0.70737,0.63705,0.73185,0.70052,0.71414,0.6381,0.73393,0.73966,0.62612,0.70104,0.7151,0.71585,0.73229,0.6558,0.79643,0.69174,0.70417,0.62292,0.64234,0.73073,0.62455,0.61198,0.675,0.73237,0.7433,0.5965,0.52932,0.59174,0.68244,0.66101,0.79844,0.64226,0.58132,0.80781,0.62619,0.69345,0.71049,0.659,0.67135,0.67403,0.68542,0.68854,0.56101,0.59487,0.5308,0.71094,0.72917,0.61622,0.65112,0.55588,0.69903,0.73185,0.48802,0.80164,0.6776,0.6651,0.64844,0.57396,0.60417,0.75789,0.70484,0.78125,0.67768,0.7308,0.71049,0.6782,0.59792,0.59598,0.58237,0.57403,0.62455,0.63862,0.69643,0.5657,0.72254,0.659,0.64807,0.68713,0.63594,0.68549,0.65469,0.67969,0.55536,0.68088,0.56518,0.6474,0.62195,0.62187,0.67359,0.6683,0.54955,0.5506,0.65164,0.69643,0.65112,0.66897,0.72917,0.62932,0.6439,NaN
0.71949,0.67917,0.60312,0.5901,0.65275,0.62292,0.5965,0.72507,0.68705,0.79792,0.659,0.73705,0.66317,0.73705,0.59487,0.68914,0.60372,0.63594,0.68333,0.69278,0.58921,0.63869,0.60885,0.68229,0.78393,0.59271,0.74018,0.79546,0.72872,0.73445,0.69487,0.61049,0.57396,0.76674,0.77344,0.66629,0.68237,0.63393,0.71562,0.63601,0.64278,0.57827,0.71094,0.64115,0.53705,0.584,0.75476,0.59174,0.56942,0.76414,0.62612,0.69286,0.55744,0.72307,0.77932,0.52299,0.58542,0.69323,0.59851,0.68557,0.70796,0.6224,0.66987,0.83028,0.64487,0.70417,0.6276,0.66101,0.67359,0.54063,0.64643,0.56935,0.68705,0.81882,0.68646,0.6933,0.65365,0.66362,0.62195,0.63705,0.68289,0.49621,0.65997,0.75268,0.67463,0.62195,0.72619,0.76049,0.64799,0.73088,0.71935,0.73854,0.56369,0.76882,0.66577,0.72976,0.67448,0.72612,0.7433,0.65997,0.69531,0.66101,0.6381,0.75893,0.7032,0.63549,0.67604,0.69635,0.68772,0.65104,0.7308,0.6808,0.69174,0.81354,0.56667,0.80171,0.73698,0.79435,0.69323,0.675,0.56674,0.6808,0.6715,0.69182,0.71674,0.61994,0.64226,0.69219,0.6433,0.52195,0.75469,0.57307,0.64449,0.75112,0.7215,0.74948,0.64591,0.61979,0.68229,0.73601,0.63549,0.54955,0.61719,0.66042,0.60997,0.64799,0.60588,0.65528,0.62872,0.61302,0.64851,0.67448,0.6651,0.64844,0.78333,0.56667,0.56726,0.62671,0.61458,0.69018,0.55164,0.67612,0.7532,0.71042,0.73036,0.71987,0.55528,0.5808,0.62612,0.66205,0.65632,0.58609,0.73713,0.64494,0.67463,0.70469,0.66987,0.66719,0.64948,0.69911,0.72463,0.5933,0.68802,0.73132,0.73438,0.66942,0.57455,0.73393,0.5756,0.79851,0.59643,0.77299,0.7096,0.70104,0.75119,0.60952,NaN
0.71533,0.62917,0.59062,0.5776,0.5965,0.65417,0.54025,0.69382,0.71205,0.61667,0.6465,0.5808,0.73504,0.61205,0.64487,0.62039,0.57664,0.72552,0.71667,0.54278,0.55067,0.51369,0.67135,0.65729,0.68705,0.61042,0.61205,0.72254,0.69747,0.60007,0.67612,0.60424,0.46042,0.61987,0.71406,0.62567,0.66674,0.6058,0.77083,0.65476,0.76153,0.72202,0.63594,0.5849,0.62143,0.57775,0.57039,0.55424,0.59442,0.62976,0.71987,0.64911,0.57307,0.57307,0.62202,0.64799,0.63229,0.59323,0.65476,0.61057,0.66734,0.63177,0.53237,0.65528,0.62612,0.60729,0.69635,0.69539,0.67984,0.61771,0.74955,0.49122,0.65893,0.70007,0.76354,0.68601,0.5776,0.50112,0.67612,0.59643,0.69851,0.55558,0.6131,0.7183,0.61213,0.62403,0.65744,0.6282,0.68549,0.6965,0.6308,0.67917,0.57932,0.6407,0.65536,0.65789,0.68698,0.67612,0.63705,0.6881,0.75052,0.57664,0.62872,0.65268,0.66153,0.65424,0.65729,0.68073,0.6346,0.69167,0.72143,0.68393,0.63862,0.68542,0.55104,0.56734,0.72135,0.59643,0.65885,0.78437,0.69174,0.64643,0.634,0.65119,0.68862,0.61682,0.63289,0.69531,0.58289,0.65632,0.71406,0.58557,0.61845,0.68862,0.74025,0.59323,0.61778,0.61354,0.59167,0.65789,0.51674,0.57768,0.67969,0.73229,0.6006,0.52924,0.52775,0.66778,0.6881,0.53802,0.62976,0.58698,0.58385,0.75781,0.64583,0.65417,0.62351,0.66421,0.71562,0.62143,0.58393,0.63862,0.5907,0.58229,0.59286,0.56674,0.65216,0.61518,0.61987,0.65268,0.5157,0.70692,0.69338,0.54494,0.62463,0.72031,0.76362,0.59531,0.55781,0.53661,0.64025,0.59643,0.58802,0.57507,0.65625,0.53609,0.59643,0.54955,0.58497,0.53289,0.68705,0.60424,0.66272,0.71979,0.53557,0.57515,NaN
0.62999,0.6782,0.71153,0.71935,0.64122,0.72091,0.67247,0.61057,0.61942,0.73966,0.68929,0.69427,0.69762,0.73817,0.59702,0.60885,0.5715,0.67143,0.67195,0.63958,0.68199,0.53981,0.79435,0.63653,0.6349,0.68757,0.66302,0.65595,0.77879,0.72917,0.61771,0.69687,0.61882,0.60833,0.68705,0.69747,0.61458,0.65171,0.59487,0.6901,0.81146,0.81362,0.75893,0.64955,0.71406,0.59226,0.67135,0.69598,0.64449,0.69025,0.59062,0.67403,0.61153,0.62716,0.46064,0.74271,0.66153,0.65685,0.64025,0.68132,0.72143,0.51726,0.64583,0.56161,0.58333,0.56257,0.60685,0.72463,0.72158,0.60424,0.68609,0.61615,0.70365,0.68854,0.8157,0.69323,0.69226,0.67827,0.63765,0.60796,0.69338,0.52128,0.65379,0.63802,0.63185,0.67723,0.63653,0.64792,0.65312,0.60997,0.61109,0.63966,0.64278,0.68869,0.61778,0.70588,0.62872,0.66771,0.66927,0.68281,0.5683,0.64963,0.70052,0.6724,0.50223,0.79688,0.6282,0.5256,0.63259,0.6657,0.65171,0.67046,0.76786,0.71257,0.69695,0.66205,0.76935,0.49234,0.57247,0.70737,0.60536,0.6224,0.68914,0.66153,0.625,0.49293,0.66838,0.6933,0.68296,0.78244,0.73393,0.63653,0.52686,0.61458,0.66637,0.67247,0.61786,0.65216,0.71466,0.63073,0.67515,0.70067,0.71518,0.62716,0.78504,0.61146,0.70372,0.59077,0.61406,0.75893,0.60573,0.57976,0.61935,0.70893,0.71778,0.7282,0.63073,0.65893,0.67924,0.60156,0.52671,0.64375,0.71979,0.61466,0.56466,0.65938,0.69286,0.5474,0.63958,0.71317,0.56057,0.74137,0.69747,0.69695,0.70804,0.70268,0.75625,0.56518,0.5933,0.63966,0.70997,0.68296,0.59747,0.49182,0.64174,0.51116,0.70379,0.56927,0.6974,0.67463,0.68817,0.6314,0.62946,0.66466,0.6532,0.63862,NaN
